Post_ID,Post_Content,Post_Date,Likes,Shares,Comments,Sentiment
a0badcd7-2bbf-4356-9179-d2557e37203f,Agency sea big environmental assume. Through billion right magazine kind by smile. Item develop former. #BrandXCampaign,2025-01-12 21:06:11,1932,122,95,Neutral
ca91e3f4-0014-43c3-8a16-abbe94b0afde,With several growth low eye environmental. #BrandXCampaign,2025-01-15 22:53:30,3954,386,161,Negative
f47064df-5b84-40df-9c42-59710778da5d,Head nothing main simply must effect foot social. President much market attention race road. #EventYAnnouncement,2025-01-06 16:36:56,2669,706,172,Positive
96f46e9e-f9d9-4779-9294-74d3dbe11ae1,Avoid environmental build seem note rise. Must a black hear. Benefit fine community military. #ProductALaunch,2025-01-02 23:47:16,151,660,106,Neutral
3b6cf1c2-bbb1-4e11-b14c-439c202e65e8,"Itself argue large. Condition while run movement fight.
Standard left try strategy either involve science suffer. #BrandXCampaign",2025-01-14 09:33:56,2480,116,111,Negative
b0ff4e58-352d-4809-bf70-c7b59a4118e9,Leg parent and city red development property. #ProductALaunch,2025-01-04 10:17:41,1467,409,114,Negative
9da3bb53-af32-4431-a31d-4c29813c0600,Total call avoid make. Drive region cut soldier report. National authority field town result else wide. #BrandXCampaign,2025-01-12 03:32:36,4192,756,70,Neutral
fbe23fe0-b088-4802-bec7-0858740b5f8e,There might enter meet present suggest. Mr build power training pull turn. Activity rock want coach. #EventYAnnouncement,2025-01-06 09:06:08,4920,776,178,Negative
be937156-2104-4bc8-b917-fbddf22057a4,Goal understand parent poor marriage table. Debate imagine skin husband read statement. Hair expect court become dream. #ProductALaunch,2025-01-16 01:02:26,701,589,156,Positive
f3f579f1-f0b5-41a0-9d97-7a9ba2ba25fe,"Page together of laugh.
House audience role let. Each traditional score. Everyone tough key phone represent. #EventYAnnouncement",2025-01-07 17:26:11,2315,610,193,Neutral
d0fd8ffb-62cc-4bac-b3de-0a60fc9c866f,Letter audience door bed then trade. Fine improve social left gas. #ProductALaunch,2025-01-08 07:57:09,281,57,170,Neutral
3c1d8593-2948-4334-b2c3-ae8c338bf3e1,Rather middle computer agent report drive. Smile military lay bank decide. Offer forget finish truth building across. #BrandXCampaign,2025-01-12 16:54:39,2820,796,106,Positive
343c5726-547c-432d-b9b0-62fe97d23200,Television west behavior major later performance tough. Walk above policy end. Mr party nature beyond other huge idea. #BrandXCampaign,2025-01-08 06:10:36,1936,215,106,Negative
6b6af358-7e96-4162-bb3e-63149fb65344,Strategy across front budget prove drop. #EventYAnnouncement,2025-01-13 08:48:10,4056,535,41,Negative
21dbd98c-6a8c-487e-ba99-acfa08e0e343,Three car next natural Republican. Worry tough information art better affect. Again actually beat. #EventYAnnouncement,2025-01-06 14:00:18,3042,331,92,Positive
1df27cab-d4e0-4d81-a9ff-172b5c33fbde,Never night catch phone ago top poor. No dream discussion cold. #ProductALaunch,2025-01-09 14:33:20,2494,711,111,Neutral
0c3ea904-0eaf-417d-a55f-794fff226941,"Firm my real model main inside. Trade detail action human need.
Senior radio hot same. Near matter strategy have win. #ProductALaunch",2025-01-09 06:42:50,2930,698,72,Neutral
d1bd23ac-a98f-498e-b6ee-7c526194d6b3,Someone kid head social. Far him reach of than. #EventYAnnouncement,2025-01-10 09:32:09,3241,597,14,Negative
d2685daa-52ce-42f7-9c45-bd44271c4c0a,Across huge occur often car art collection number. Within prove kid practice. Another out tree provide push ten. #BrandXCampaign,2025-01-14 10:23:24,714,100,75,Negative
bdcf4406-ee37-431d-b2bb-6f4c84c54d36,"Area road member part.
Area field paper material per little. Table morning thus they matter during left. #BrandXCampaign",2025-01-11 08:12:34,3086,192,45,Negative
8027ecea-0ad2-4e7c-90cc-3e42bab7764b,Experience agree cup industry table never. Technology hear issue agreement unit. #BrandXCampaign,2025-01-01 00:05:10,4761,329,188,Negative
7ced878b-50a9-4f1f-98a0-14eafbb82463,Blue national realize deep. Push stage maybe draw rule think. Stop true cup section always allow. #EventYAnnouncement,2025-01-10 19:53:05,10,81,67,Positive
6354a437-92c1-4714-9650-6cb5e9491b0a,Just night skin standard skill. Bed former might challenge team but. #BrandXCampaign,2025-01-06 09:02:32,942,521,31,Positive
bf039251-aa2c-43ce-8fc0-57da02ee40cc,Agency structure card crime common. Hold car high member fall. #ProductALaunch,2025-01-13 08:30:00,1777,636,177,Positive
68781b7c-05fc-49f3-9eb9-709fc5c73332,Hour for sea bad. Degree generation case treat both lawyer. Thousand edge art fish move alone action. #BrandXCampaign,2025-01-01 09:34:06,1217,603,31,Positive
9f9139de-37ea-40dc-a721-4f5fae314100,Try spring close dinner. Particular more own deal identify recognize across. His so responsibility measure. #EventYAnnouncement,2025-01-05 05:11:42,4844,651,194,Positive
4ffe3c18-1f4b-4f14-a8fc-7074b1a64abc,Agree have agent message least. #BrandXCampaign,2025-01-13 20:53:27,69,601,97,Positive
87e17c93-3a80-43b9-98ae-b74cd5200f76,Table difference information now what scene. Mention finally glass show young. #EventYAnnouncement,2025-01-11 12:16:30,1886,771,196,Neutral
a25e835f-7a29-41da-92ec-855413090fd8,Loss take make after team mouth whom. #ProductALaunch,2025-01-14 23:35:20,817,71,5,Neutral
b28df6bc-e0d2-47b2-889c-6cfec7d0f05d,Side sport parent season. Agree speech reduce true. #ProductALaunch,2025-01-12 10:44:51,2025,559,137,Positive
ba50d4ea-d93c-42a3-aa0c-d1e7189c4634,Paper skin crime view animal. Despite anyone than probably certain during method live. Face space central dinner side. #ProductALaunch,2025-01-05 07:37:33,1857,333,149,Negative
75f1188f-145d-4553-98c9-5db0ef27bbdf,Week speech though court draw. Camera policy work become. #BrandXCampaign,2025-01-14 22:05:35,2220,76,175,Positive
07a6e012-2b60-424b-801e-094b0624e030,Threat according scientist drop. Really list maybe easy tell address shake. Position federal various home. #ProductALaunch,2025-01-07 04:34:58,1863,464,195,Positive
aee8c491-9e51-49ca-853f-485a03eaa47f,"Look stop yard. Treatment traditional yes grow realize meet.
That town hotel among. You fast less church skill. #ProductALaunch",2025-01-12 18:19:34,4573,277,133,Positive
f86c71e9-d427-42dd-a1db-555d025ba8c0,Her product open power. Age main today born especially resource become. #BrandXCampaign,2025-01-07 01:24:34,1896,764,42,Negative
2e7a5e6f-a018-4fd1-9e59-b5de313b252a,Today name he professional. These image voice class hard resource large. Seek including democratic course. #EventYAnnouncement,2025-01-07 02:50:48,2793,304,91,Positive
781e5c75-5938-472f-ba98-4c8838f828fc,Single according assume start local whose. Conference teacher maybe meeting. Evidence employee most sense public. #EventYAnnouncement,2025-01-04 19:01:32,3197,660,115,Positive
3dd00fd4-5d64-40ac-aaec-46bad79527f7,Town huge sister listen data environment. Bank scene appear lose necessary dog. #EventYAnnouncement,2025-01-15 01:45:41,1201,899,3,Positive
f33999e5-8b32-420d-b77f-299ef6fc8fed,Half floor despite former myself note share. Firm what final throw. Of culture property learn church manager. #ProductALaunch,2025-01-02 23:58:00,579,366,5,Neutral
9f8d0b23-fbee-46a8-b4be-e93d4ba3d7bf,Drug force or environmental Democrat which effort. Manager result response mind find. #ProductALaunch,2025-01-10 04:08:38,2608,240,142,Positive
70f63773-444c-4be2-a02b-b183297ba0f2,A be argue address without eight environmental. Another likely reach far second. #ProductALaunch,2025-01-02 22:02:24,2551,317,149,Positive
6b03b18c-f8dd-4ca9-86b8-7de1cc5c97fd,Generation tell discuss treat foreign already avoid. Whose start already. #BrandXCampaign,2025-01-04 15:17:44,188,838,141,Neutral
ba7063df-5cff-480c-ab25-5462b5adea15,Agent cup audience on. Yet anyone have up need determine this. #ProductALaunch,2025-01-10 01:43:28,3381,77,80,Negative
2233c6ed-13d4-43f3-99bb-7288012b5978,Thousand finish radio evening station. Ago enter service artist. Grow world series authority. #BrandXCampaign,2025-01-06 09:56:16,3487,861,150,Neutral
f00c9b76-9fe1-4de0-9891-147237075f37,Time easy skill while wife commercial four. Step operation their. #ProductALaunch,2025-01-04 20:43:13,3432,318,118,Negative
3f120cce-6a71-4fda-80a9-d7e9b0e0ac6d,Leg board north rock. Beat manage worry cause wind to amount. #BrandXCampaign,2025-01-13 17:13:04,1100,310,42,Negative
f5d78efe-5f0c-4493-ac2f-edb03761c620,"Only thing professor pass. No wait similar place. College billion sit area state.
Vote physical go box. #EventYAnnouncement",2025-01-12 01:24:13,3093,882,75,Negative
1da78e38-7bbd-44e1-a695-5857b12126cb,You sometimes tax cut. Woman necessary least reduce finally born. Any from base sister soldier. #BrandXCampaign,2025-01-07 00:39:25,4539,620,99,Negative
1d97ec21-8ea3-490c-a7d1-aaefdd851dd7,Cup visit policy generation rather art. Example season performance interview myself become down. #BrandXCampaign,2025-01-03 08:28:04,646,984,116,Neutral
48cc6fcd-5b6c-44a5-b41c-c932830657ce,Fear by once the already window require four. #EventYAnnouncement,2025-01-16 05:58:36,2527,853,153,Negative
a8c1da65-3f09-4dbe-b1bc-0d90a3d7a7a0,Special everyone team if health. Positive firm treat left. #ProductALaunch,2025-01-07 16:30:50,1496,197,69,Neutral
d89d5df3-7f83-4a4f-845f-f5c8f7646101,Agent situation general huge figure. Technology shake product have. Phone chair wife art girl religious ago. #EventYAnnouncement,2025-01-07 14:10:14,4667,756,49,Neutral
9072b65c-05da-4864-87c8-e1dfc6761d8e,Trouble training enter dog get. #EventYAnnouncement,2025-01-04 00:11:33,2719,393,20,Neutral
f73c4058-7441-4ebf-b652-ff8f7d59a92a,Weight step ask detail wait about. Eat detail ask discuss interesting. #BrandXCampaign,2025-01-16 03:07:52,3552,396,163,Neutral
e4b5b604-6e5e-4cc3-acb2-fa1f5eb0f57e,Pressure degree no black cup determine trip. Student soon once interest building life physical. Visit college their. #EventYAnnouncement,2025-01-12 10:34:01,2646,864,97,Positive
c11cc887-f7d8-405e-9f37-1aa40b2bf431,Rate example vote east per. Strategy next she purpose. Skill military big different drive speak somebody. #EventYAnnouncement,2025-01-14 02:19:06,2353,785,154,Neutral
ab8c4589-7bcb-45ed-ba88-e95df0065812,Little knowledge kitchen alone. Man suffer dinner compare. #ProductALaunch,2025-01-15 03:32:58,4027,497,34,Negative
08009cb6-7dbc-489e-88ce-2e2300593e1c,Clearly describe build hard I. You number why either north. Your with attorney note source. #EventYAnnouncement,2025-01-04 13:21:26,2278,22,6,Neutral
cab87556-0360-49d6-a370-2d79999c7b21,Send the state wide. Control relate its artist. Significant doctor tonight bag miss drop. #ProductALaunch,2025-01-12 16:01:17,4034,453,150,Positive
bf73cb82-78b0-425e-8dc4-11af3fba5718,Keep ask before surface. #EventYAnnouncement,2025-01-05 12:20:59,507,289,39,Positive
379fbb45-5004-49d1-b2b5-cab480324a19,State these class while behind speak decide. Happen word see so none. Determine music skin want reduce. #ProductALaunch,2025-01-08 16:43:10,795,304,83,Positive
fce76df3-9a80-4a09-ac9d-28c15f2214d6,Key part must message. Pm offer collection. Owner summer good. Current test put sound along. #EventYAnnouncement,2025-01-13 09:16:31,1849,226,197,Positive
83a72eed-d0c8-4f76-996d-ba9a1d607bdd,Occur parent radio become. Away for station how anything. Rise suggest team. #EventYAnnouncement,2025-01-07 22:26:00,2546,74,92,Positive
56af32c6-3592-47b8-b255-a3c8abf49341,Reach indicate break. Gas doctor away form all full be. One simply care or professor high on stand. #ProductALaunch,2025-01-09 12:46:30,1931,157,166,Positive
be7cd399-a09a-41b0-8d6f-51941f831342,Hair our receive newspaper son. Quality surface level majority great already. #EventYAnnouncement,2025-01-11 21:56:28,4573,253,90,Neutral
fdddb10e-f699-4167-888c-2db52f48dd47,Conference central avoid. Recently down side condition. #EventYAnnouncement,2025-01-01 13:26:36,4265,354,185,Neutral
cb2e778d-4333-44a4-b667-1635aca61061,Lead edge experience financial book. Foreign daughter bill industry color argue. Board story school finish score note. #ProductALaunch,2025-01-08 08:39:31,1015,993,132,Neutral
e693ba6e-3521-40b0-bbbf-b0c873286e43,"Matter behavior food half.
Sound performance full morning have magazine. Three technology father or single approach. #BrandXCampaign",2025-01-01 13:34:31,4567,686,20,Neutral
004bc54d-d9ce-4928-a864-0d7f4be3841c,Forget main weight sound real radio. Affect paper medical space claim site country. #BrandXCampaign,2025-01-07 11:37:55,3917,173,37,Positive
70092622-ac81-49a7-927f-05b2609163ec,And serve born late interview join. Report affect hour hard culture last. Cover feel city economic create minute field. #BrandXCampaign,2025-01-06 15:53:15,2738,735,171,Neutral
a1a39987-2450-40db-a719-b708fe1fb7a8,Major sense total apply phone. Scientist far admit those. Employee cold find form different. #EventYAnnouncement,2025-01-03 15:45:30,2003,545,186,Negative
6553eaed-c9d8-492b-a005-32176e007c13,Nice off style middle him employee. Fall activity bag plan within thing. #EventYAnnouncement,2025-01-07 01:57:39,3929,429,114,Neutral
4121f4d0-ee9b-43b2-a38b-a5785d5f3c1e,Board church your thus. Hospital a show discuss guy alone house. Say father get send understand care. #ProductALaunch,2025-01-04 19:05:26,4139,616,168,Neutral
8e941c64-6f63-42b2-95b2-37578732ea1b,Ok build effect nature want former half before. Institution reality be free teacher kitchen now. Who believe future. #ProductALaunch,2025-01-13 03:59:21,3203,203,190,Positive
6d95e811-612a-4f80-ae48-bf9e2041f5f7,Group total data none rather exist. Half successful age wear approach require. Check type expert somebody stock item. #ProductALaunch,2025-01-07 08:29:25,3254,4,3,Neutral
5f8934bb-9066-41de-8724-868722ac24a6,Sister born really election push parent quality soon. Field find create hundred fact. #EventYAnnouncement,2025-01-09 06:44:46,2561,218,116,Negative
d9adc32e-8e36-483e-834a-0ffcd7c55429,Political talk successful. After region hundred local. Foot point federal usually TV ever organization. #BrandXCampaign,2025-01-08 18:00:39,1220,500,152,Negative
ff0c9dd8-1335-4b2e-95ef-5538b9e42d39,Much campaign type may indicate computer. Green interview sound family late make between. #BrandXCampaign,2025-01-15 04:27:48,287,502,11,Negative
26e5edc1-ce75-40d0-b1d8-6ac81d702fdd,Hair sign choose media know. As drop ahead talk rock. Establish decide after choice. #BrandXCampaign,2025-01-12 00:03:33,2101,627,113,Neutral
ebe57e23-d76a-4fc7-b7c9-b01455c14edb,Gun low place dark lawyer. Owner industry action kitchen turn city. #ProductALaunch,2025-01-04 07:37:22,4347,683,127,Negative
590f3f7a-1b9f-4a1a-8a53-fc77cd8c518c,Class southern lawyer never a. Leave indicate something various room whether this. Consumer human however. #BrandXCampaign,2025-01-15 20:37:22,4521,67,65,Positive
a9a5133f-d13e-4233-93cd-15b970c993c3,Young entire body represent. Hand half drug college. #BrandXCampaign,2025-01-07 10:45:07,3413,316,166,Neutral
d82fb2a0-3f6f-4366-9553-40f397ad0097,Follow also attention art apply friend meeting. Parent inside tax maybe share chair commercial. #BrandXCampaign,2025-01-05 15:27:01,1860,477,96,Negative
ad8c3f24-c916-4528-a114-dd8f863c5d10,Nothing since sometimes interview necessary. #EventYAnnouncement,2025-01-10 01:56:49,3388,818,16,Negative
b81cb6fe-854e-45ea-867d-5ff8b8a4bc5b,Side white speech return. Sometimes consider short let. #EventYAnnouncement,2025-01-10 05:48:09,637,71,103,Negative
b968f6a8-4d64-43fd-9ca6-475ec43fc6b5,Environmental most rise pass whole I likely. Political standard accept. #ProductALaunch,2025-01-15 22:13:36,3853,788,110,Positive
48110976-8f4b-490f-a3e2-8108f7de038f,Candidate little reality street star fund represent. Tell take than site lose. #EventYAnnouncement,2025-01-01 10:54:19,2698,317,143,Neutral
aa4da869-3e33-4a83-b912-f8dca6e5b20b,Environment should Republican never. Young wall minute after that four. Eye raise system let both successful with. #BrandXCampaign,2025-01-08 08:56:37,4659,364,130,Negative
a45aa087-ada4-4374-955f-799125f18a49,Skin many here pretty population it beautiful. Different study rich scientist yeah point catch. #BrandXCampaign,2025-01-01 15:45:39,850,508,149,Negative
4079d5ea-34e2-4fce-aacd-4cb2317a3a65,Property leave star add few traditional theory. Support read lay star system. #EventYAnnouncement,2025-01-01 07:02:46,2613,349,164,Neutral
3c2796de-07f1-44aa-b28d-ab955df40c87,Heavy kitchen site out dinner blue necessary without. Man group already growth. #EventYAnnouncement,2025-01-07 12:49:45,1045,917,14,Negative
2c84e303-bd43-4c59-9f6f-3f8cb6cb6c0c,Spring ten develop treat know yourself that. #EventYAnnouncement,2025-01-11 15:10:34,1146,935,162,Negative
133c5c2f-aed7-4fcc-985b-edb430bd948a,Suggest thing walk work way far food. Blue season agency property. #ProductALaunch,2025-01-08 23:14:18,1234,180,195,Neutral
b16e5ad5-a910-425e-9812-7910e9bce211,Reality worker life far explain. Join six end commercial. #EventYAnnouncement,2025-01-14 21:24:15,2095,605,100,Positive
d62f2b37-8f89-44f3-8863-a89c3afb098b,Sea amount too concern. Central high pull bag improve. Manage nice team somebody mind region save. #ProductALaunch,2025-01-13 22:48:08,716,501,98,Neutral
fbb3a3b1-d26f-40ec-8fa9-9af574316e6a,Front or land rather someone candidate learn. Anything quality well fish herself. #EventYAnnouncement,2025-01-06 09:26:56,1549,147,59,Neutral
6c4a352d-9c02-4cea-be2b-d1cd64a60657,Whatever minute statement field health. Sort than forget own help stage. #ProductALaunch,2025-01-11 03:35:27,675,870,18,Negative
9fc472c4-6275-483f-aab3-7bc03b67d6b7,Accept exactly serious suddenly. According statement table upon smile continue article. Explain day too bill fact. #EventYAnnouncement,2025-01-13 17:16:07,581,389,6,Neutral
4f7c775f-309b-4a10-9a36-178756d7fcab,Up listen later source better. Trouble answer house my last investment. #EventYAnnouncement,2025-01-13 15:39:28,614,391,114,Negative
eb6f6549-7a67-4031-b297-317b84ac4115,Animal Congress us outside feeling happen challenge. Blue car act involve learn fly. Party child down listen rule. #ProductALaunch,2025-01-12 09:15:28,880,77,45,Positive
231ff91e-037a-4a37-b9a5-783089714599,Recent building cup according happen free. Nature international region discussion yourself. #BrandXCampaign,2025-01-13 05:06:56,632,477,23,Neutral
7d73203e-ac68-4c9f-9528-5161eec19bb8,Long now area marriage. Draw low blue somebody. #EventYAnnouncement,2025-01-13 08:00:43,4493,356,146,Negative
542c3a8b-ebcf-4499-bab0-6bb03da8d20e,Watch election approach cell establish throughout. Join century beautiful write appear have such. #BrandXCampaign,2025-01-15 21:22:55,2075,180,69,Negative
f573b1d5-bc78-4031-a87a-dcbf98f3e974,Most Mrs develop there. Only station government strong edge. #BrandXCampaign,2025-01-15 16:37:04,2885,646,128,Neutral
5737a336-6c38-4ca8-8b3d-b41c6aaf60d3,Sea so travel. Church skin few spring early science partner. Stuff rock enjoy low risk whose contain space. #EventYAnnouncement,2025-01-03 03:09:00,1462,144,177,Negative
ae768297-38ca-48c3-9e75-171f28c1ec3b,Whether plan phone real weight small oil. Always plan provide social. Style least police general. #BrandXCampaign,2025-01-04 01:20:25,4101,706,121,Neutral
9464c4f7-8038-4cd0-b78d-34977395efdc,Expect sell difficult blue hard. Senior money box possible alone agreement. #EventYAnnouncement,2025-01-11 15:00:42,4435,898,53,Negative
9feeac02-b4ea-4160-8c7c-0db17e2e5f1b,Your people community article capital moment. Scene dark rock. #EventYAnnouncement,2025-01-05 18:50:14,2687,788,48,Negative
c6ab8c6e-09b6-42e4-a7f0-8c7951b5b80b,Perform never writer fish bit unit business interesting. Inside network final official only writer which. #ProductALaunch,2025-01-02 23:59:31,2721,401,91,Positive
cd3ac4cb-a3a9-4e0a-97e2-c9d41e333eb7,Near discuss believe cultural however system people. Responsibility order present of. Federal machine company pattern. #ProductALaunch,2025-01-12 03:31:49,1310,223,70,Negative
1eea1fb0-c6c0-402d-9e3d-c20a9aaa50f6,Sea store yard offer. Character ability enjoy ground night mention between consider. #ProductALaunch,2025-01-02 19:42:31,1194,819,84,Positive
ab1b0180-e59a-4bda-9683-e3560cecb360,Hand wrong bring writer new either. Rule any language significant never close firm top. #EventYAnnouncement,2025-01-10 12:02:32,4656,260,159,Negative
1046dbc8-62b6-4eb1-8fb1-9c1c7eb652ca,Particularly western wait work dream. Professor top information city break. #BrandXCampaign,2025-01-11 12:30:12,600,687,175,Neutral
47231ad2-8ce1-4d14-b588-629310c734c3,Finish language father American after customer sport voice. Almost class approach sport class. #EventYAnnouncement,2025-01-10 10:07:42,1131,171,120,Negative
8c5b71ad-21b7-4541-bc11-1a38efdca584,Political involve story mind science number hit. Popular forward all try. #BrandXCampaign,2025-01-06 13:48:58,696,274,26,Negative
de299b6a-85e1-4716-a604-872d7b84c16f,"For any Republican store set impact total.
Alone power establish south image together. #BrandXCampaign",2025-01-09 05:25:31,2892,229,12,Neutral
5ce00327-232b-466b-bacb-6494b3dea86e,Way real future suffer school until second. #EventYAnnouncement,2025-01-08 21:29:10,1145,966,36,Positive
2e353778-4cba-41fd-896a-9e8adb1dc568,Condition small contain administration property. Rise television fill fact. #EventYAnnouncement,2025-01-03 21:04:00,2960,194,161,Neutral
83418075-2dff-4d9a-9da6-4bbb3f887a67,Fly much reality four activity realize play. Great left partner child professor on. Whatever run special current TV. #EventYAnnouncement,2025-01-13 20:43:01,3616,932,78,Positive
f3507703-ef04-47ea-ba0d-9a5815956836,Home into first education research cell. Thing hand purpose another major such deal respond. #BrandXCampaign,2025-01-04 07:02:09,1349,418,12,Positive
1fa2db2a-1b05-4552-8428-bb1a4e91a54f,Seek for space American under hour future. #EventYAnnouncement,2025-01-05 09:40:09,277,716,62,Positive
055bd0cc-af0f-43a7-80de-cf55532f64e5,Born toward college worry. None bill while professor stand individual. Crime hundred since street. #BrandXCampaign,2025-01-14 12:52:00,1165,556,129,Positive
5e97825f-e7b1-4f80-9de6-055b407217f7,Upon happy history social public apply. Performance need if. #EventYAnnouncement,2025-01-04 08:29:15,657,791,30,Neutral
6b367442-a046-40ac-9644-647b21d3f70a,Fine avoid it edge house. Forward measure do type member. Decision and become kind necessary group color grow. #BrandXCampaign,2025-01-13 13:01:54,736,548,152,Positive
5ba9f139-fd07-4d7e-8b63-ca98e3b9114c,Though religious do. Somebody public heart few quality ok. #EventYAnnouncement,2025-01-02 04:33:11,1054,357,53,Positive
2227ecf9-9736-4dd4-820f-6c896d081150,Recently join coach must response direction. Film place various ball determine. #ProductALaunch,2025-01-08 04:34:20,4497,687,192,Positive
de6e434f-4976-4e01-8351-1f62e3ab1101,Establish college and boy enjoy. Single learn she read be end. Somebody participant within base. #ProductALaunch,2025-01-14 12:40:29,1395,465,123,Neutral
1327d419-519f-4d4d-929b-a5e22e258ebd,Hour policy rate theory live act more. Firm news mean stuff. Small into accept while wind. #EventYAnnouncement,2025-01-03 07:56:08,2684,970,141,Positive
4a799a73-4645-46e6-8644-041e538b6cf3,Street contain wall poor line student business. Phone speak leader defense husband specific. Teach real get class. #EventYAnnouncement,2025-01-11 19:57:23,1657,201,9,Neutral
6a48d213-6164-40b0-954c-0a0b8a2d2170,"The west fill.
Decade increase current group able. Develop our box customer quite. #EventYAnnouncement",2025-01-09 14:05:18,3466,803,133,Positive
58248132-9556-4ad6-a137-51d0b180e389,Writer step play and nature skill fear. Our opportunity edge. Think human leader. #ProductALaunch,2025-01-09 20:35:05,1566,140,148,Negative
ab434c6b-5b31-41f6-9d51-ea91aacf0bbb,Itself do right senior fact. Prevent long serve each be war government. #EventYAnnouncement,2025-01-12 13:55:10,3225,809,22,Negative
ae342f7e-32ef-4842-9d39-87bfe51ce976,"Whether head bill material real most. Kid threat option serve product effort staff.
Operation camera control include. #EventYAnnouncement",2025-01-01 00:02:16,2531,727,168,Neutral
fe9caae7-84ea-4b03-a948-d2383042440f,Human station carry every do hair policy. Us bill drive fly rock. #BrandXCampaign,2025-01-10 20:07:31,2789,729,192,Positive
00c15db9-11a0-4c44-9fd7-2276c111f70c,Performance whatever hear successful federal receive. Happen forward radio. #EventYAnnouncement,2025-01-06 22:17:43,2717,759,80,Positive
8a79079e-977c-4b41-bea9-2d702e19b130,"Or art high talk yourself. Red little off benefit under wish. Big guess short test.
Window such today. #BrandXCampaign",2025-01-03 21:16:18,4279,984,149,Positive
1f05cd5c-6e08-4f3f-a5f3-cc77027026b3,Sport truth stay five if. Police force age similar produce. Industry middle animal. #EventYAnnouncement,2025-01-04 05:16:00,3560,398,162,Positive
ab97b03e-506d-452a-b2fa-ebf2478251d0,Off than Republican article tough political however. Human condition pull. #ProductALaunch,2025-01-05 02:12:31,4330,845,98,Neutral
122eb7b7-08c3-40f9-98cb-dbc2dd6984e0,Happen hundred sit. Run candidate you. Official executive force Congress cut catch generation. #EventYAnnouncement,2025-01-13 16:55:56,3461,308,52,Positive
b7a9ac74-0d70-40a8-bf34-ca0ef5c95c6a,Career manager thank market television task food. Represent nearly trouble factor someone toward break. #ProductALaunch,2025-01-07 16:10:57,2194,284,14,Negative
1e13adf4-8f52-46a4-8d17-15bfb358a39d,They production that movement wife health. Inside win table feel Mr. #BrandXCampaign,2025-01-11 23:29:10,3664,658,104,Neutral
9e3c6c8c-dede-4ea5-be4b-c99a775466af,Effort customer cut goal Republican throw. #EventYAnnouncement,2025-01-11 11:47:34,758,446,146,Neutral
e009dea1-9798-4847-9e97-0ed2cd0ae9b9,Season beautiful project far little character grow. Course cup grow many. Evidence discuss significant tough. #EventYAnnouncement,2025-01-04 00:24:41,1708,111,84,Neutral
10180d9b-73a0-4c9b-9059-c8bc56513000,Senior interview your consider debate performance natural. Huge bill southern outside interest. #EventYAnnouncement,2025-01-06 12:20:21,4364,730,58,Negative
78d5a6aa-fb10-433b-b17e-38d639779e4d,Effect sit this total born. Center air TV song party protect. #ProductALaunch,2025-01-10 18:43:00,2567,861,196,Neutral
cab9481e-bce2-4e35-89f6-8bdefb3e78ac,Act over care against. Rate class explain present. #EventYAnnouncement,2025-01-01 17:19:30,1829,240,82,Negative
9a37f311-ab5e-4c5f-8883-d30e59fa4ef0,Put suddenly goal. Seem sure party but seven word. Society talk effort whether lawyer. #BrandXCampaign,2025-01-02 17:22:44,2579,699,199,Negative
9f5a0382-3051-4a39-b8f1-5bcf1216fb05,No two mission book sign. Performance sure great her political left such city. #BrandXCampaign,2025-01-16 02:59:26,2592,825,31,Negative
dbcd5434-d0cd-4bea-94fb-50c62dd0b175,Final challenge thus market. Support food street north media event. #BrandXCampaign,2025-01-02 15:00:01,4536,526,140,Negative
02afadac-183f-4eeb-b5ce-514bbd90af93,Say scientist last wide. Tonight great site recently. List game room. #BrandXCampaign,2025-01-06 21:36:55,517,609,136,Neutral
27b51bd1-dacb-462a-b30b-dd9845284bc5,Night agree public very music next. Win will same wall forward physical. #EventYAnnouncement,2025-01-14 11:43:19,3176,122,193,Neutral
af151646-440a-424f-a5bb-566a4a59d076,Stop argue beyond skill. Nor south history officer would court according foreign. #ProductALaunch,2025-01-06 19:07:09,1502,974,161,Positive
10cc1a5d-6923-4ef4-a5e9-be699b414b69,Democratic research oil. Specific indicate social hair live lay. #BrandXCampaign,2025-01-12 18:40:01,1898,873,138,Neutral
0cb6a506-dd3e-4461-add9-2ffd2ca3de6a,Enough simply admit live. Agree church space live. Anything suffer break now step care choose. #EventYAnnouncement,2025-01-06 13:37:10,2688,649,3,Neutral
1197d9dd-ffcd-4c98-94e5-e3ff0262514f,"Attorney common field bad national on city. Exist where century.
World cup significant. Study rather vote. #ProductALaunch",2025-01-02 02:39:32,4883,135,31,Negative
05499235-4a65-4913-8348-c79101ea0162,Arm rest kid seek enter action husband. Age contain purpose something picture. Within population admit take carry game. #EventYAnnouncement,2025-01-13 20:30:50,4179,450,186,Positive
9e7f39a3-baa6-4707-bab9-ddd3374bcbc9,Oil position great glass. Measure only owner forget believe suffer per. #EventYAnnouncement,2025-01-12 02:13:33,1331,691,6,Positive
5c2f9a02-fe63-42e9-908e-0be037584bd2,Movement view sea thank wife night. Trial along Mr pattern show development. Sing try high crime nothing hotel. #BrandXCampaign,2025-01-10 16:34:20,2322,87,111,Neutral
f4d18755-3c39-4c4d-89cf-5b698a1cac95,"Approach improve minute east mission more. Size suddenly east popular city lay main.
Guy work describe their. #ProductALaunch",2025-01-10 10:43:13,3725,892,110,Negative
